username,correlation,max
user_stotor,-0.07186849983434522,8.0
user_yhlee,0.07185034645289314,64.0
user_ranluo,-0.07162315054854917,18.0
user_smitha20,-0.07157304341687142,30.0
user_jfields7,-0.07154579745352649,68.0
user_lztan,0.07143257437644084,32.0
user_tliang7,-0.07074177458685035,18.0
user_jtavares,-0.07067663665363606,100.0
user_nickf,-0.07065174596027457,8.0
user_ziliang,-0.07052764268111451,52.0
user_ishisone,0.07045953582748425,48.0
user_sanando,-0.06996714921654042,8.0
user_gchamber,-0.06985044614811191,2.0
user_weiyixia,-0.0697122501459685,8.0
user_joenic,-0.06954821172656869,8.0
user_wenhaw4,-0.06880283340331875,40.0
user_asjana,-0.06853324835590624,56.0
user_madan12,-0.06833904242625333,10.0
total_concurrent_nodes,-0.06771591869819178,4378.0
user_dmargala,-0.0675037100015868,2.0
user_pouvreau,-0.06748933484318875,4.0
user_s059k400,-0.06733834193491985,3.0
user_bowenliu,-0.06732341266480696,8.0
user_pbasera,-0.06703118190032414,12.0
user_bqzhao,0.06702794579870096,12.0
user_samlg,-0.06700849411918956,50.0
user_svarouti,-0.06602208728795343,32.0
user_rfanta,-0.06569902148117791,16.0
user_anecas,-0.06565527667364453,8.0
user_sark777,-0.06555523549625261,36.0
user_zjiang16,-0.06538974569405805,6.0
user_jywu,-0.06533506798969806,40.0
user_yifeiluo,-0.06531375715087934,32.0
user_salvarc,-0.06481823625444245,10.0
user_mghosh,-0.06470909821609218,12.0
user_jwjanisc,-0.064542848884193,8.0
user_vision,-0.06445817303870387,24.0
user_jkowalcz,-0.06425113202571614,6.0
user_kxfan,-0.06406807121013534,4.0
user_pharlin,-0.06377155915002784,4.0
user_ksa,-0.06376827948947711,8.0
user_tang31,-0.06354448387025656,16.0
user_alex2gar,-0.06345442520583848,48.0
user_vempatti,-0.06311099621998086,6.0
user_jdk7,-0.06290117967365434,2.0
user_slavab,-0.06279746721635399,8.0
user_yaz148,-0.06218330586183189,24.0
user_vijayp,-0.0619057230171031,256.0
user_nickpant,-0.06183755703439303,8.0
user_bostan_d,-0.06112286318764703,28.0
user_hzhu,-0.06085284315459642,8.0
user_frerichs,-0.06082055968989072,2.0
user_dsuarez,-0.06046444589646844,4.0
user_jseo,-0.059955526775308125,16.0
user_jzhengap,-0.059586845121660986,40.0
user_oods,-0.05951883574958868,20.0
user_mporcell,-0.058899631268268506,18.0
user_jy-nyu,-0.058855838946350846,32.0
user_pandeyh,-0.05865762614136098,20.0
user_rthatch,-0.05843675744947093,2.0
user_strived,-0.05827759570427857,50.0
user_nkozak,-0.057900289915665086,10.0
user_mmccann,-0.05780492274849565,36.0
user_bajack,0.05776049198728442,20.0
user_rqzhang,-0.05772118114163731,26.0
user_djc43,-0.05733811089470452,4.0
user_xwang29,-0.05728143953794399,32.0
user_exg5366,-0.05727368365237564,4.0
user_joh1e19,-0.05698592440097479,8.0
user_lebars,-0.05681616818478406,20.0
user_jiaweiz,-0.05675382972559393,24.0
user_jameswu,-0.05662741923517202,16.0
user_gmurtas,-0.05657375632124055,16.0
user_akhin,-0.05624449522590737,15.0
user_mkelley,-0.055952699584254126,8.0
user_ebotica,-0.05586664603086648,129.0
user_tjenkins,-0.055809004293046346,64.0
user_sunmyon,-0.055756792828470354,8.0
user_njeffery,-0.05571404142264196,84.0
user_adillali,-0.055608989880573584,2.0
user_pankin,-0.055563295042147375,42.0
user_fsin,-0.05548306818024348,50.0
user_banderse,-0.055360638185083466,16.0
user_peltekis,-0.05535678624595041,200.0
user_zhangduo,-0.05499786640470419,32.0
user_shobob29,-0.054967293848496024,4.0
user_scseacat,-0.05494100259892794,8.0
user_schen24,0.05490875442671717,160.0
user_ruijie,-0.05487590718988198,8.0
user_vmikuni,-0.05454991979246916,16.0
user_cclauser,-0.05449803736893181,4.0
user_eperez20,-0.054174938947567294,30.0
user_haiyue,-0.054162317504495516,32.0
user_aguerrer,-0.05412486510472907,30.0
user_yzhu4,-0.054000206638100914,24.0
user_chenhr,-0.05395087030841422,18.0
user_jsimoni,-0.053886790702539676,4.0
user_shyama,-0.05386823328060497,4.0
user_igord,-0.053844077196298655,5.0
user_kipeters,-0.053516514732397526,20.0
user_lag69,-0.05341830020844338,16.0
user_myless,-0.05317224395113836,24.0
user_dvod,-0.05293560191467577,124.0
user_aaudette,-0.0529198423409588,143.0
user_sjy,-0.05287735760181183,12.0
user_lpl0807,-0.05266612998016094,4.0
user_yongwang,-0.052654177559758694,3.0
user_nacc,-0.052588615086694636,16.0
user_mcn,-0.052581509736849684,72.0
user_nmandell,-0.052495262056920663,30.0
user_dsambit,-0.05223257207943574,280.0
user_binxia,0.05212200331290939,12.0
user_houhun,-0.05201303139665536,512.0
user_syeda,-0.05196662022705277,6.0
user_akashrao,-0.05194795945588411,16.0
user_ananya,-0.051801210196762135,64.0
user_spicerps,-0.051749711436530295,25.0
user_dwg4898,-0.05160513066633777,14.0
user_cliao25,-0.051434867436140015,256.0
user_xianxu,-0.05140582719680573,20.0
user_paavaip,-0.05130871959090094,10.0
user_lpeterso,-0.051275686874338075,36.0
user_shenzm,-0.051258457294866014,16.0
user_vcl_yale,-0.051097230807186075,16.0
user_dliu2,-0.05089547253117377,6.0
user_zz217,-0.05056338489037988,256.0
user_zzhh515,-0.05053216849504941,4.0
user_lzhao,-0.05048308731435373,24.0
user_amwyatt,-0.05019742295933824,10.0
user_detar,-0.05000182374242379,64.0
user_xiaochen,-0.04985071657274247,12.0
user_chenfuh,-0.04984211219696491,72.0
user_whannah,-0.04980887377952555,512.0
user_walkloud,-0.04968706478138858,28.0
user_garora,-0.04968120891203532,80.0
user_lucio779,-0.049642700434656975,4.0
user_vrindaa,-0.049484750368257675,48.0
user_jml1019,-0.04937961972799071,8.0
user_dpark1,-0.04901491955065268,16.0
user_gfavole,-0.04890370282971024,4.0
user_pakmasha,0.04880142270313898,20.0
user_danat,-0.04873138387304946,16.0
user_horipada,-0.04858179436509989,36.0
user_akshukla,-0.04853132456215965,4.0
user_tulsiram,-0.04851924771545129,24.0
user_marcoacc,-0.04846157312493496,8.0
user_klawler,0.048439658688451154,10.0
user_lunaliu,-0.04838234191699072,208.0
user_galitsk,-0.04831074166873751,12.0
user_jussupow,0.04815136659187398,12.0
user_wdetmold,-0.048138796702134716,256.0
user_fernando,-0.04810672278476839,112.0
user_pvahmani,-0.04803319475358874,16.0
user_linguo,0.04802905323391617,14.0
user_debm286,-0.04795800148858908,16.0
user_jyli,-0.04784870007487672,4.0
user_prajwal,0.047768052210890796,2.0
user_cjacobus,0.047768052210890796,128.0
user_wzhang5,-0.047453467228747104,192.0
user_azat,-0.04738483902132269,20.0
user_dstn,-0.047336833715198444,8.0
user_sdough,-0.04732178636258306,16.0
user_pasumart,-0.04727743367027681,8.0
user_dwirasae,-0.04697407145676431,6.0
user_andreqmc,-0.04695766037823521,36.0
user_lqx,-0.046930846316812797,255.0
user_rjames97,0.046766741755976254,15.0
user_scarmic1,0.04676674175597625,47.0
user_mdshoque,0.04676674175597624,2.0
user_cunyang,-0.04675805827517196,192.0
user_mm3201,0.04652809511391176,64.0
user_jameela8,-0.04636473650214528,8.0
user_mwu1,-0.046267763548650795,60.0
user_datadash,-0.04625984182547529,32.0
user_cxl,-0.046255521684788324,24.0
user_jays242,-0.046076746943576795,8.0
user_nkatyal,-0.046076746943576795,2.0
user_diogenes,-0.04592918971403778,4.0
user_hexh,-0.04577197591461137,7.0
user_kquagra,-0.04576371029212029,8.0
user_smcbride,-0.045693420418044445,8.0
user_dlbao,-0.04567104219056741,8.0
user_dchabeda,-0.04564947286211848,80.0
user_dantasqu,0.04564924955643889,4.0
user_rkang35,-0.04560380293143154,10.0
user_dcharlto,-0.045497856605581075,512.0
user_jadb22,0.04548112386898181,10.0
user_saivamsi,-0.045429745759006455,32.0
user_ebanyas,-0.04525278629636931,32.0
user_tsatta,-0.0450198904082138,256.0
user_yuwei,-0.044915028278770204,16.0
user_dinesh19,-0.04480539517253407,6.0
user_tkreiman,-0.04479450127349982,4.0
user_jzho,-0.04469511850235956,8.0
user_lgerhard,-0.04436430538862522,32.0
user_hwang,-0.04435264039930214,16.0
user_qlzhang,-0.044352640399302125,14.0
user_genwang,-0.04417905087216954,768.0
all_users_alloc_nodes,-0.0441528747143447,5360.0
user_sshu3,-0.043913997783741034,12.0
user_yhdi,-0.04385734001149524,32.0
user_edmondc,0.04379630436949073,4.0
user_huaming,-0.04370801578376333,16.0
user_frpaschk,-0.04368899135083211,128.0
user_zfan,-0.043435604493223715,10.0
user_ksurjuse,-0.04307610707916577,8.0
user_annette,-0.04304909948612016,54.0
user_sohan100,-0.04302379229281198,3.0
user_srvenkat,-0.04300746584428561,128.0
user_rajan,-0.042841500823714504,576.0
user_apoorva,-0.04279296182877889,32.0
user_seshu,-0.04275827717752253,4.0
user_plma,-0.04269356226495313,72.0
user_dfarough,-0.04258757530236865,8.0
user_f1zhang2,-0.04244764766564583,256.0
user_yadavne2,-0.04241862681998424,128.0
user_iangill,-0.04228237150996708,16.0
user_jsachdev,-0.042038134485968486,18.0
user_u10198,-0.04182380719583327,8.0
user_mfarag,-0.0416951065023489,21.0
user_buschman,-0.04168276333141298,256.0
user_ceichsta,-0.04128794983151082,48.0
user_iman,-0.04108223631123476,2.0
user_aafugu,-0.041065888969296534,261.0
user_bansal,-0.040971967603219486,8.0
user_arhoades,-0.04094824572380426,16.0
user_aaronalt,-0.040917705974196625,24.0
user_rebassoo,-0.040721168881398054,22.0
user_whe1,-0.04070471259921483,4.0
user_lazin1,-0.040638461981066624,10.0
user_mgt16,-0.04057910583031457,100.0
user_yixuans,-0.04054382026590838,10.0
user_nelfalou,-0.04036340692367778,8.0
user_singhm,-0.040269928261506785,10.0
user_camora,-0.039981187963103855,8.0
user_ak2483,-0.03979621431561933,8.0
user_wyuxuan,-0.039765367249198894,8.0
user_spokawan,-0.03975446060572764,30.0
user_ywwang,-0.039637422654989235,32.0
user_ithomas,-0.03956965793597615,64.0
user_tdali92,-0.03954918142673481,48.0
user_jyc,-0.03954031135601133,5.0
user_maryam,-0.03951878688962364,4.0
user_shas1693,-0.03919573091042083,16.0
user_ynf,-0.03896076475472298,16.0
user_aranjan,-0.038941203542439774,128.0
user_zzhan119,-0.038898907802928415,4.0
user_crschmid,-0.038783971149726613,25.0
user_zcecjhw,0.03862736013320492,56.0
user_mcho,-0.0383884387062478,24.0
user_lstolze,-0.0383699302695857,10.0
user_fadelm,-0.03831164154937944,10.0
user_jwl50,-0.03827596339926139,8.0
user_swagata,0.03824818636543197,4.0
user_kibaekk,0.03824818636543197,2.0
user_nirsun77,-0.03815954417147184,12.0
user_eghdami,-0.038128964626438874,16.0
user_dallas,-0.03810795631741988,8.0
user_popoola,-0.03798051316627279,4.0
user_boeyaert,-0.037890134967402414,24.0
user_davegp,-0.037765345283579686,48.0
user_jmd026,-0.037765345283579665,7.0
user_hilde6,-0.037751181471112845,4.0
user_yqsun,-0.03774228462149097,24.0
user_bousquet,-0.03766538055434473,8.0
user_gweng23,-0.03758042312877847,2.0
user_haochen,-0.037545030508777257,4.0
user_fuhras,-0.037535777617025055,12.0
user_almanzam,-0.03748823940800999,4.0
user_sembower,-0.03745029601299422,8.0
user_bbonev,-0.037312506509240284,128.0
user_fgygi,-0.03723825082193759,64.0
user_rhager,-0.03714879295217058,32.0
user_vartan,-0.036888768110913045,80.0
user_malvarez,-0.03673039168748318,4.0
user_schmittj,-0.0367082948172772,2.0
user_cberger7,-0.03654733463502471,8.0
user_h6mao,-0.0365285929480404,34.0
user_imendoza,-0.03620667147876251,5.0
user_dluo,-0.036048519050038204,36.0
user_jmorgan,-0.036012328284712514,10.0
user_agnech00,-0.03575521292295529,5.0
user_tropin,-0.035734103361160105,256.0
user_diegos,-0.03555195534406406,16.0
user_alstark,-0.03543761705298626,36.0
user_wangh,-0.035403314258119906,256.0
user_jinyun,0.035359090027862895,10.0
user_parulrr,-0.035348004978344116,6.0
user_vladygin,-0.03534129993330653,2.0
user_wkim94,0.03532422484382081,32.0
user_khfranco,-0.03526838851200801,2.0
user_jlawson,-0.03494216422219633,128.0
min_group_ratio,0.03488218545896414,0.390625
user_mccollam,-0.03483170027338961,43.0
user_yujieliu,-0.03471321534594742,24.0
user_millerk1,-0.03471316519684158,8.0
user_dcforbis,-0.034708012301669026,30.0
user_colio,-0.034598108185154394,32.0
user_mgarten,-0.034561211265811013,256.0
user_zhichen,-0.034503858678107374,25.0
user_dmglenna,-0.034468725936255086,4.0
user_ssingh37,-0.03438636197017552,128.0
user_jgrabo,-0.034376444899624554,8.0
user_pghosh12,-0.034363669656372345,10.0
user_pokhilko,-0.03422642558574868,2.0
user_emk,-0.03422064681687732,48.0
user_dlopes,-0.0341844904559369,128.0
user_iabel,-0.03414971413549322,16.0
user_andreagg,-0.03409475539697384,6.0
user_zhengx,-0.034089695712934506,8.0
user_mattfran,-0.034089695712934506,16.0
user_alfonsoc,-0.034089695712934506,4.0
user_archis,-0.0340799960723844,128.0
user_tlinker,-0.03398060354174863,48.0
user_krispin,-0.03393541299662013,4.0
user_ezc,-0.033876545838666915,20.0
user_saiveena,-0.033807764675580394,10.0
user_thurber,-0.03378224271787425,12.0
user_hantianl,-0.03377656621293526,8.0
user_connorb,0.03346786548396962,256.0
user_rperry,-0.03346239735824725,256.0
user_sapeery,-0.03336064588035987,24.0
user_swisdak,-0.033353219804941395,12.0
user_lemur,-0.03328345650982306,6.0
user_jywang,-0.03328345650982304,8.0
user_smanna,-0.0330915694931701,1200.0
user_vishalsu,-0.03307106627745895,64.0
user_landreol,-0.03301303561188197,10.0
user_mattlong,-0.03300772154209838,980.0
user_sakkas,-0.032942939068318015,16.0
user_hatj,0.032868354987212405,120.0
user_raqib,-0.03286436232624626,4.0
user_jxliu,-0.032855086707665175,10.0
user_samolyuk,-0.03282069168413898,12.0
user_zuzanna,-0.03279314742222311,6.0
user_wlin,-0.03275413701339459,8.0
user_rdgrande,-0.032698210871817075,8.0
user_dzxu,-0.03238003473232412,43.0
user_cbatton,-0.032373093061858725,16.0
user_esp,-0.032324366403119476,10.0
user_alacour,-0.03230490880177093,32.0
user_nikolab,-0.032167938294873015,8.0
user_lijc,-0.03214660402321492,8.0
user_wqz,-0.031952794134160835,64.0
user_rwang,-0.03187964878362158,80.0
user_maltrud,-0.03163508399790724,42.0
user_shinjanm,-0.031610491673401596,8.0
user_vkolluru,-0.031598351013354495,10.0
user_odiazib,-0.031597537708188024,160.0
user_enuss,-0.031570434124214786,8.0
user_jli628,-0.031472979287054975,8.0
user_firo017,-0.03139733259515431,2.0
user_sargsyan,-0.03129963280801372,138.0
user_sudheesh,-0.031123930509475397,36.0
user_pordyna,-0.031111124798479557,240.0
user_forsyth,-0.03110265815452908,8.0
user_lilyb,-0.03108629308452941,20.0
user_jdv1001,-0.030982337991803544,2.0
user_ornl4kl,-0.03085558230587464,3.0
user_junsik,-0.030786238207326466,584.0
user_samarthb,-0.030780879536102795,2.0
user_ericyuan,-0.030694116079773483,264.0
user_meb444,-0.030548669781449947,6.0
user_gharsha,-0.03038537609486733,8.0
user_sawant,-0.030378385857039385,16.0
user_liyk,-0.03037524284683757,128.0
user_kehinson,-0.0303345829154745,32.0
user_shayit,-0.03029106213760787,512.0
user_hqi6,-0.03010473896395835,16.0
user_tommylin,-0.030020043192024504,8.0
user_sapatil,-0.02999656108355795,8.0
user_beydoun,-0.029844347803755823,128.0
user_oync520,-0.02973507382442597,16.0
user_spasmann,-0.029721279127673705,64.0
user_awasthi,-0.02969280245952795,16.0
user_btaczak,-0.029659405718365003,8.0
user_rhkouski,-0.02962042536623089,8.0
user_olajideb,-0.029589957178230195,150.0
user_mebauer,-0.029579777709950444,512.0
user_haselsco,0.029526762161376844,6.0
user_cherrera,-0.029472600166185782,120.0
user_yshaidu,-0.029227444576584896,25.0
user_dunepr,-0.029189505265864515,8.0
user_chalsner,-0.029111227762939198,8.0
user_shubhlbl,-0.02902055086518735,4.0
user_mana,-0.02902055086518735,2.0
user_dsong,-0.0289905362442192,2.0
user_yueiwei,-0.028923026824444104,8.0
user_tang2017,-0.028923026824444104,64.0
user_nikhilm,-0.028920352670757207,2.0
user_pranavk,-0.028840757782209656,2.0
user_mmasud,-0.02866005564903993,4.0
user_ecuddy,-0.02863724586596903,12.0
user_nsurijr,-0.02858414604466688,8.0
user_kellyyao,-0.02854706400374679,16.0
user_acepero,-0.028517700298019616,16.0
user_amirkas,-0.02850557393230132,4.0
user_rjnathan,-0.028457223825297296,32.0
user_kringel,-0.02837800978664213,64.0
user_yyx5048,-0.028289049540064806,8.0
user_mli3,-0.028266710242796936,32.0
user_nreddell,-0.02812852476418795,48.0
user_apurva,-0.02812334163379164,2.0
user_bteggers,-0.02793814451906299,8.0
user_adriap,-0.02776961257968365,2.0
user_candy,-0.02776474614077606,40.0
user_zengsy,-0.027748333039482966,24.0
user_ypzhang,-0.02768672176629766,534.0
user_msoe,-0.027669031298322207,256.0
user_blaschke,-0.0274935968592246,832.0
user_elbouha,-0.02741260995892493,48.0
user_amccoy,-0.027268241416445925,570.0
user_fengc,-0.027267709815033646,4.0
user_rnakata,-0.027267709815033646,512.0
user_agrebe,-0.027267709815033646,256.0
user_wcw,-0.02726770981503364,6.0
user_dip2794,-0.027115938928691682,16.0
user_pmaris,-0.027073469522370375,282.0
user_tblommel,-0.027055411615994947,3.0
user_regan,-0.027015707502391153,800.0
user_fsagredo,-0.027015707502391142,24.0
user_mtrask,-0.0270079719883622,26.0
user_ecandrew,-0.027007971988362182,10.0
user_zhaoming,-0.027007971988362182,18.0
user_tmm,-0.02700797198836218,2.0
user_mpeterse,-0.02700797198836218,48.0
user_dbrooks,-0.02700797198836218,8.0
user_jinchen,-0.02700797198836218,8.0
user_alvinliu,-0.02700797198836218,4.0
user_singhdev,-0.02700797198836218,4.0
user_soumya35,0.026915189215287395,8.0
user_dwindso1,-0.026827716170188604,3.0
user_doronwu,-0.026656355501784267,36.0
user_sbrus,-0.02661509042999856,8.0
user_yeming,-0.02656471513109802,30.0
user_ywang141,-0.026481119685050254,6.0
user_wangsh,-0.02648111968505025,2.0
user_schae24,-0.02648111968505025,64.0
user_nhadler,-0.02648111968505025,4.0
user_fionacyu,-0.02648111968505025,4.0
user_ahhwang,-0.02648111968505025,2.0
user_zhanshi,-0.02648111968505025,8.0
user_chakra,-0.026478231758108678,1112.0
user_andrewch,-0.026352971489147545,4.0
user_wfshan,-0.026352971489147545,2.0
user_pdutta3,-0.02634128570166718,24.0
user_olawale,-0.026185417399223872,8.0
user_mahua04,-0.02598213461064451,256.0
user_kagarcia,-0.025954464000718026,16.0
user_angeil,-0.025871998714946418,4.0
user_akleiner,-0.02583517915595604,120.0
user_shenoy,-0.02574066352274723,2.0
user_kwang98,-0.02574066352274723,8.0
user_rcoronel,-0.02563394854700713,50.0
user_zhihanz,-0.025466657547424602,256.0
user_nwalia,-0.02538060027137664,4.0
user_feng045,-0.02527753670603378,5.0
user_prince93,-0.02527753670603377,4.0
user_u2230,-0.02518634760880331,2.0
user_mmuskinj,-0.025099164013977385,16.0
user_shoaibk,-0.025019142435488997,28.0
user_jundac,-0.025010844106411842,4.0
user_mvansch,-0.02500259299522618,8.0
user_aannabe,-0.024804223910525735,192.0
user_ipang001,-0.024702948303363073,4.0
user_bfield,-0.024702948303363073,2.0
user_yli697,-0.024702948303363073,2.0
user_haoteli,-0.024702948303363073,2.0
user_mds,-0.024557821354986062,128.0
user_sjcha726,-0.02452374228733838,102.0
user_raymond,-0.024484679211685064,3.0
user_luboyi,-0.02448467921168506,8.0
user_chuannan,-0.024471019138301627,32.0
user_tsung,-0.0243034528650143,64.0
user_drhatch,-0.0243034528650143,4.0
user_karthiks,-0.0243034528650143,2.0
user_ivanov,-0.0243034528650143,4.0
user_changzhi,0.024216642227494423,12.0
user_mgawan,-0.024118699899401175,6.0
user_gjg20,-0.024094376235438184,22.0
user_etmeier,-0.023970265052788015,8.0
user_kaiyuep,-0.023806705268353004,8.0
user_pyhuang,-0.023727236817546456,5.0
user_heroplr,-0.023509343431064797,50.0
user_kelotchi,-0.023505458832908294,4.0
user_jwhe,-0.02346303312710942,4.0
user_gwisk,-0.02346303312710942,2.0
user_joaobiu,-0.02346303312710942,8.0
user_ehab,-0.023463033127109418,6.0
user_sang,-0.023463033127109418,3.0
user_shuhaodu,-0.023201540853959254,5.0
user_allenhu,-0.02320154085395925,8.0
user_jwillard,-0.02320154085395925,4.0
user_nksauter,-0.02320154085395925,4.0
user_mdelben,-0.02320154085395925,8.0
user_jerrylin,-0.023091090473261328,2.0
user_sihan,-0.023039812787492637,2.0
user_zchusre,-0.023035210255252445,12.0
user_saligia,-0.023004112623202885,16.0
user_mcaprio,-0.02297558076469701,299.0
user_phaneir,0.022924743040252906,24.0
user_pwren,-0.022910900844964655,8.0
user_ezar,-0.022910900844964655,3.0
