AllGather,AllReduce,ReduceScatter,SendRecv,compute,mem,others,total_time
1.747222172636,0.42595974361399996,0.28553329404800004,0.16281123459400001,1.597680041529,0.281965741112,0.293669436823,4.7948416643559995
2.8496423538039997,6.7203340635040005,0.28633608978400005,0.163435602601,1.6415019201789998,0.283059336661,0.25966638508199996,12.203975751614998
1.741518093676,0.3640703416600001,0.28512153497500003,0.162789405985,1.6355007931549999,0.281955276869,0.27917573168300003,4.750131178003
1.757934223563,0.37036599136000004,0.284597793939,0.16341623560100002,1.642386100962,0.28305049712499997,0.273476788624,4.775227631174
1.752330373471,0.34857368688,0.285907633456,0.162823127105,1.635795655109,0.281974938479,0.26463548403,4.73204089853
1.7740896081789999,0.355691471335,0.287215521635,0.163453096335,1.642488501535,0.28306733048,0.286031300881,4.79203683038
1.764086695599,0.375080159583,0.286397698504,0.16343707036199998,1.641666688718,0.283071567138,0.269628040446,4.783367920350001
1.756387920228,0.365685061578,0.286622139249,0.16343279844,1.6423794776110001,0.283065577573,0.262009821231,4.759582795910001
1.738185260551,0.458009120164,0.28575492013400006,0.14589955837,1.6189789329409998,0.250998439193,0.25349645428900003,4.751322685642
1.75332451358,0.34897745146,0.287057784657,0.163448843138,1.6425253968450002,0.2830659836,0.277692313346,4.756092286626001
1.784465278189,0.8996192578960001,0.298087278123,0.162824143074,1.637197752723,0.28195308948299996,0.28862349383700003,5.352770293325
1.758119631329,0.358972284055,0.28641889505900003,0.162823998728,1.6358679311,0.28197561687800005,0.277122104064,4.7613004612130005
1.7542726163440001,0.359501009519,0.286119062812,0.162827095024,1.6363614661850001,0.281972626819,0.272470025499,4.753523902202001
1.761545849639,0.377539814526,0.28659917877499996,0.16345057599700002,1.6427727882029999,0.28307110957500004,0.27146830629700003,4.786447623012
1.7421181283440001,0.357594980039,0.284609786653,0.162160756761,1.628963989909,0.280847986721,0.278541245264,4.734836873691
1.7779435958379999,1.016493812402,0.297150093441,0.162812780284,1.579182339876,0.281971635461,0.295906412298,5.4114606696
3.180794521577,6.229029267665,0.287827704629,0.16343706638100003,1.640624734988,0.2830590477449999,0.281148241304,12.065920584289001
1.751289187,0.39457376299999997,0.28554439600000003,0.162848307,1.735523277,0.27937741899999996,0.13602024599999998,4.745176595000001
1.7572122159999999,0.38813659,0.28670498,0.162879684,1.7364151349999999,0.279400398,0.136012294,4.746761297
1.782375163,0.9604565820000001,0.298063695,0.162857418,1.7377713670000001,0.279392763,0.136021998,5.356938986
1.7535672230000001,0.390784177,0.28655454300000005,0.162853271,1.7363745400000001,0.279389414,0.136019962,4.745543130000001
1.751740895,0.41471044900000004,0.285724163,0.162843239,1.735406071,0.279405936,0.136017637,4.76584839
1.744020264,0.404004191,0.285169446,0.162208593,1.728917498,0.27830943199999997,0.135500572,4.738129996
1.752114531,0.40906055300000005,0.286568536,0.16285285400000002,1.7367729809999999,0.279404115,0.13603769,4.76281126
1.7691127340000001,0.404643438,0.287535458,0.16287237200000002,1.736381528,0.27940925600000005,0.136022097,4.775976882999999
1.769929739,0.951835697,0.2971348,0.161575045,1.724358522,0.277195514,0.13495631700000002,5.316985634
1.741066179,0.399378218,0.284555294,0.162201965,1.7296466560000001,0.27829695800000004,0.135497941,4.730643210999999
1.757522372,0.40534135499999996,0.287629276,0.16286253099999998,1.736078067,0.279402783,0.136014565,4.764850949
1.755215483,0.41072281200000005,0.286803645,0.16222003100000001,1.729616437,0.278309263,0.13549957599999998,4.758387247
1.7449478939999998,0.406637224,0.284724833,0.16158187699999998,1.7222797890000001,0.277212935,0.13495570699999998,4.732340259
1.79705914,0.956211142,0.300274039,0.162868357,1.739004204,0.279395168,0.13602284,5.370834889999999
1.766288423,0.42552154400000003,0.28660787800000004,0.162861537,1.737389147,0.27940775,0.13603512,4.794111398999999
1.781667648,0.9647726679999999,0.29775428,0.162210378,1.731071228,0.27828069400000005,0.13548271399999998,5.3512396099999995
1.75271899,0.39818116699999995,0.284739846,0.16220706999999998,1.7294645700000002,0.27829843500000007,0.13547230300000002,4.741082381
1.761746327,0.399124147,0.286552215,0.162859442,1.735591917,0.279411383,0.136013266,4.761298697
1.7680433,0.389688847,0.28664548300000003,0.162846464,1.7351009389999998,0.279385165,0.135999911,4.757710109
1.7622983959999998,0.37433995300000006,0.28656516699999995,0.162858991,1.735325946,0.279405842,0.13600949399999998,4.736803789
1.754484205,0.38371322899999993,0.285943602,0.162233048,1.7289234759999998,0.278302641,0.135476599,4.729076799999999
1.75205166,0.39917102,0.28655558400000003,0.162205903,1.729099389,0.27829965,0.135485611,4.742868817
1.788451517,0.961023779,0.29960616,0.162846671,1.737046008,0.279365465,0.13599662699999998,5.364336227
1.750231597,0.380210119,0.28482422300000004,0.162204124,1.728235568,0.278282306,0.135456529,4.719444466
1.75615217,0.387278829,0.28551606500000004,0.162227926,1.729557731,0.27831987599999997,0.135501973,4.73455457
1.757917704,0.384407439,0.28549302,0.162230822,1.729335278,0.278315652,0.135484995,4.73318491
1.7601655740000002,0.402538838,0.287602888,0.162877247,1.735653474,0.27941077400000003,0.13601534899999998,4.764264144
1.756605242,0.378287804,0.286762863,0.162268303,1.7294427749999999,0.27834736099999996,0.13549604199999998,4.727210389999999
1.751662102,0.426403566,0.285707743,0.16224037100000002,1.729348537,0.27830967,0.135488788,4.769160776999999
1.759260039,0.386385581,0.287669945,0.162872783,1.736314645,0.279399757,0.136034988,4.747937738000001
1.752775073,0.384428282,0.28624518899999996,0.162224267,1.7299210390000002,0.278306564,0.135494051,4.7293944649999995
1.7817203799999999,0.9490303299999999,0.298599111,0.162844017,1.73806908,0.27936743799999997,0.13601174,5.345642096
1.75492365,0.406794944,0.287154544,0.162867254,1.7376748720000001,0.27940976,0.136045668,4.764870692
1.743800277,0.378911023,0.28491512,0.161593355,1.722860432,0.27722667,0.134956915,4.704263792
1.7544501350000001,0.40307628900000003,0.286935055,0.162211538,1.729291616,0.27830104299999997,0.135477568,4.749743244
1.773035111,0.401097086,0.287772011,0.162876193,1.73652529,0.279401802,0.136014555,4.776722048
