username,correlation,max
user_maccarthy,-0.05080535705805475,4.0
user_jyc,-0.05080535705805475,4.0
user_rolchigo,-0.05080535705805475,4.0
user_xyan11,-0.04990126279571689,2.0
user_walksloud,-0.04949483510420911,12.0
user_jahatef,-0.04827879744460332,2.0
user_revanathan,-0.04612432649681614,128.0
user_kmonika,-0.04150614228886466,8.0
user_ncontini,-0.04150614228886466,2.0
user_feizaguirre,-0.04150614228886465,24.0
user_rayasare,0.04120607257766226,4920.0
user_matitov,-0.040779058310208005,256.0
user_terai,-0.040409503890425864,384.0
user_liangstein,-0.04035171399277178,200.0
user_fagbemisa,-0.04035171399277178,100.0
user_deveshawasthi10,-0.04035171399277177,184.0
user_doraemonho,-0.040351713992771744,512.0
user_coen,-0.04035171399277174,300.0
user_blackst,-0.03958367221145532,256.0
user_abdulg,0.03910183296377753,216.0
user_mjankous,-0.038693099514707854,644.0
user_apbhati,-0.03847264946759903,6251.0
user_gourabp,-0.038472649467599006,4.0
user_yicheng,-0.038472649467599006,4.0
user_pinillar,-0.038472649467599006,256.0
user_nmandell,-0.038472649467599006,8.0
user_njain17,-0.038472649467599006,16.0
user_sreejith,-0.037962277975869624,192.0
user_novarios,-0.03787331342306366,1882.0
user_htv2008,-0.03698228806970318,3000.0
user_hsu_andy,-0.03678676459537683,2016.0
user_jmgonza,-0.036412764719997784,2500.0
user_tijmen,-0.0352310647088745,2.0
user_nizar17,-0.03489527150625727,64.0
user_lhatashita3,-0.033983175900543484,32.0
user_mvansch,-0.033878680854285824,300.0
user_txn5176,0.033456846150322475,60.0
user_noel,-0.03340813397609524,64.0
user_ldulac,-0.033408133976095225,96.0
user_ridul,-0.03324960621079418,1882.0
user_kincaidkc,-0.03191718642964335,12.0
user_bharathrn,-0.03139157000995861,23.0
user_gounley1_med116_mde,-0.03139157000995858,64.0
user_nkouk,-0.03139157000995858,16.0
user_hanby,-0.03139157000995857,9.0
user_mdriemer,0.031075384666675417,64.0
user_lzhang23,-0.03045364821413661,1936.0
user_ljin,-0.029730005047161126,512.0
user_wangli,-0.029724566478272423,2055.0
user_boneill,-0.029724566478272416,128.0
user_kurihana,-0.027838195269811836,24.0
user_leonotis,0.027709162204924982,32.0
