Node,GPU,Time
nid002337,3,0.267725
nid001929,0,0.269074
nid001920,1,0.268413
nid002281,1,0.270058
nid002900,2,0.269564
nid001604,0,0.270177
nid002089,3,0.268612
nid001925,0,0.272263
nid001604,1,0.26936
nid002284,1,0.271859
nid001605,1,0.27036
nid002333,1,0.271964
nid001041,2,0.26908
nid002337,0,0.273248
nid003132,3,0.269484
nid001928,1,0.271697
nid003129,3,0.268694
nid003124,3,0.266283
nid002281,2,0.268714
nid002285,2,0.269301
nid002900,1,0.269698
nid003124,0,0.270632
nid002941,1,0.271185
nid001604,3,0.269128
nid003128,0,0.273692
nid002672,1,0.272167
nid001928,0,0.27108
nid002277,1,0.270662
nid002901,1,0.272455
nid001908,3,0.271105
nid002904,0,0.274042
nid003128,2,0.271888
nid001037,3,0.269641
nid002276,0,0.273957
nid001256,1,0.269962
nid002285,3,0.269841
nid001605,3,0.269424
nid002276,2,0.272561
nid002277,3,0.26921
nid003128,3,0.271701
nid002336,2,0.269742
nid002276,1,0.267898
nid002668,0,0.271901
nid001584,0,0.271325
nid001605,0,0.273632
nid002092,1,0.269858
nid002905,1,0.272326
nid002276,3,0.272421
nid001504,1,0.271189
nid001041,3,0.270804
nid001909,0,0.272868
nid001600,0,0.272113
nid001913,2,0.270763
nid002281,0,0.274647
nid001040,2,0.273185
nid001917,1,0.267122
nid002901,2,0.273625
nid001257,1,0.271798
nid001585,0,0.271027
nid002089,1,0.269816
nid003116,1,0.26954
nid002288,0,0.273679
nid001925,3,0.270912
nid001040,1,0.270159
nid001256,2,0.27292
nid003129,2,0.271335
nid002093,0,0.271814
nid003129,1,0.272657
nid001040,0,0.268805
nid001912,3,0.274274
nid002900,3,0.273987
nid002940,2,0.273012
nid001597,1,0.273469
nid003129,0,0.276212
nid003120,0,0.273881
nid002904,1,0.268469
nid003116,0,0.2692
nid002940,1,0.273829
nid003121,0,0.272059
nid002280,1,0.275782
nid001921,3,0.273116
nid001600,1,0.275986
nid001925,1,0.268558
nid002089,0,0.272375
nid001505,3,0.268679
nid002905,3,0.273048
nid002280,2,0.275584
nid001924,0,0.270355
nid002904,2,0.272864
nid001257,0,0.272992
nid003124,1,0.272464
nid001597,2,0.27188
nid002669,1,0.273472
nid002092,0,0.273349
nid002284,3,0.274275
nid001913,3,0.273225
nid003121,3,0.269832
nid002665,1,0.269094
nid001912,1,0.269157
nid003113,1,0.269091
nid001601,0,0.273786
nid002277,2,0.269848
nid001584,3,0.270529
nid002288,2,0.273804
nid003128,1,0.269101
nid002092,3,0.272542
nid002905,2,0.276385
nid002085,0,0.278264
nid001920,0,0.270912
nid001921,1,0.268959
nid003120,3,0.267085
nid002672,0,0.278251
nid002273,1,0.27469
nid003116,3,0.267439
nid001505,2,0.273036
nid001925,2,0.268332
nid001924,2,0.272566
nid002277,0,0.275738
nid002900,0,0.274103
nid001601,1,0.270052
nid002093,1,0.270703
nid002901,3,0.275761
nid002940,0,0.270806
nid002901,0,0.271023
nid001924,3,0.27338
nid002668,2,0.271257
nid002284,0,0.275022
nid002668,1,0.270462
nid002332,1,0.270837
nid002669,0,0.270568
nid002089,2,0.273336
nid002668,3,0.26862
nid001908,0,0.271355
nid001256,0,0.276953
nid001037,2,0.268785
nid002273,0,0.272755
nid003132,0,0.27421
nid001601,3,0.271036
nid002332,3,0.26837
nid001909,1,0.270362
nid003120,2,0.269251
nid002336,0,0.271629
nid001929,2,0.268919
nid003116,2,0.269416
nid003121,1,0.270203
nid002288,3,0.273958
nid001505,0,0.276588
nid002332,2,0.269693
nid003132,1,0.269964
nid001920,2,0.269669
nid003117,1,0.272315
nid002940,3,0.271553
nid001257,2,0.274053
nid002281,3,0.26953
nid002285,1,0.27204
nid001921,0,0.273592
nid003120,1,0.273569
nid001929,3,0.272748
nid002332,0,0.272482
nid003117,0,0.272016
nid002088,2,0.276302
nid002669,2,0.27556
nid001597,0,0.271325
nid003125,0,0.272461
nid001037,1,0.270445
nid002333,3,0.269718
nid001917,2,0.270404
nid001040,3,0.269363
nid001041,1,0.271861
nid001913,1,0.27114
nid003125,2,0.270898
nid002085,1,0.272127
nid001504,3,0.269223
nid002093,2,0.274524
nid001585,3,0.272708
nid002088,0,0.276628
nid002937,2,0.271374
nid001928,2,0.270373
nid002672,3,0.269852
nid002085,3,0.272195
nid001605,2,0.277611
nid003132,2,0.276071
nid001585,2,0.270929
nid002088,1,0.272651
nid001257,3,0.271767
nid002285,0,0.273346
nid001584,1,0.271954
nid001597,3,0.274
nid001917,0,0.273101
nid001037,0,0.276782
nid001909,3,0.272271
nid002941,3,0.270139
nid002665,3,0.273198
nid002937,3,0.270497
nid001600,3,0.273547
nid001913,0,0.273316
nid002273,3,0.275856
nid002937,1,0.275262
nid003124,2,0.272216
nid001920,3,0.276307
nid001916,1,0.274601
nid002280,3,0.270787
nid002093,3,0.272119
nid001585,1,0.2732
nid001908,2,0.272211
nid002336,1,0.273335
nid002941,0,0.273786
nid002904,3,0.271398
nid001600,2,0.272254
nid001916,0,0.274908
nid001584,2,0.271687
nid001928,3,0.272189
nid003113,2,0.27431
nid003113,3,0.273314
nid001504,0,0.275996
nid002280,0,0.274782
nid003113,0,0.276802
nid001256,3,0.272673
nid002333,2,0.273644
nid002288,1,0.27371
nid001916,2,0.274334
nid001924,1,0.274567
nid001929,1,0.274604
nid002672,2,0.274026
nid003125,3,0.278668
nid001912,2,0.274785
nid001908,1,0.28066
nid001917,3,0.27313
nid001041,0,0.276929
nid002669,3,0.27419
nid002284,2,0.274571
nid001909,2,0.274701
nid001604,2,0.274618
nid002273,2,0.274593
nid003117,3,0.276493
nid001601,2,0.275391
nid002665,2,0.276876
nid002336,3,0.275497
nid001916,3,0.275301
nid003121,2,0.27697
nid003117,2,0.277256
nid001921,2,0.277467
nid002937,0,0.285216
nid002092,2,0.278283
nid002085,2,0.277892
nid002665,0,0.274045
nid001504,2,0.274308
nid002088,3,0.275195
nid002201,1,0.261857
nid003672,1,0.264605
nid002076,1,0.265089
nid003820,0,0.26777
nid003672,2,0.267405
nid002573,0,0.269757
nid003277,2,0.267112
nid002801,3,0.265873
nid002196,0,0.270551
nid001065,3,0.263267
nid002076,2,0.268975
nid002073,0,0.270396
nid003821,1,0.268608
nid002076,0,0.270876
nid002569,3,0.266923
nid003452,0,0.27121
nid002072,3,0.268005
nid001261,1,0.268544
nid001065,0,0.267065
nid001476,3,0.270102
nid003277,3,0.269674
nid003064,0,0.268006
nid003452,1,0.270147
nid003669,0,0.273731
nid003824,3,0.269527
nid003321,0,0.266154
nid001461,3,0.269135
nid002200,0,0.271093
nid002801,1,0.264141
nid003668,0,0.273216
nid003673,1,0.272387
nid001264,0,0.267607
nid001068,0,0.265407
nid003824,0,0.269752
nid002573,3,0.270583
nid002201,3,0.27078
nid001461,2,0.271753
nid003825,3,0.267302
nid003812,1,0.273277
nid003825,1,0.266043
nid001460,1,0.267718
nid001264,1,0.266803
nid002201,2,0.272375
nid002801,0,0.268323
nid003273,3,0.272201
nid001265,1,0.273486
nid003321,1,0.273399
nid001065,1,0.266795
nid003324,0,0.267873
nid001305,0,0.26658
nid001476,0,0.275026
nid003273,0,0.273098
nid002568,0,0.270926
nid002197,3,0.266985
nid002073,2,0.273298
nid003064,1,0.271537
nid001480,1,0.272967
nid003325,1,0.272505
nid002797,0,0.269306
nid003449,3,0.270919
nid003273,2,0.272897
nid003449,1,0.270145
nid002196,3,0.272255
nid003276,2,0.272923
nid001461,1,0.273886
nid001268,0,0.268333
nid003276,1,0.27393
nid002569,1,0.269358
nid003064,3,0.265259
nid003065,0,0.274419
nid001296,0,0.267866
nid003456,1,0.269897
nid003452,2,0.272219
nid002073,1,0.272675
nid003321,3,0.272406
nid002200,3,0.272942
nid002196,2,0.274283
nid001308,1,0.268344
nid003672,3,0.268271
nid002572,3,0.273722
nid003817,2,0.273303
nid003812,3,0.27015
nid002197,1,0.270107
nid002069,2,0.270589
nid002069,3,0.270494
nid001265,2,0.269377
nid003828,0,0.268633
nid002573,2,0.271436
nid002197,0,0.269708
nid003457,1,0.272426
nid002201,0,0.27026
nid002072,1,0.273544
nid003456,3,0.272841
nid001457,1,0.27384
nid003824,1,0.271704
nid003816,2,0.272834
nid002573,1,0.268019
nid001480,3,0.270742
nid001296,1,0.269944
nid002569,0,0.270207
nid003668,1,0.270166
nid003456,0,0.272105
nid002572,1,0.276374
nid002800,1,0.268501
nid003672,0,0.276877
nid003324,1,0.269994
nid002797,2,0.2701
nid003457,2,0.272524
nid003821,0,0.272525
nid002069,1,0.27287
nid003272,3,0.267559
nid002569,2,0.269721
nid003061,3,0.273546
nid001305,1,0.268603
nid002197,2,0.270396
nid002073,3,0.2744
nid003324,2,0.268886
nid001308,0,0.270699
nid003061,1,0.269596
nid003325,0,0.270458
nid001477,1,0.269349
nid003817,1,0.272766
nid003820,3,0.27368
nid001293,1,0.270622
nid001064,0,0.276067
nid001297,0,0.277438
nid003060,0,0.270845
nid002797,3,0.269098
nid003453,3,0.273602
nid001308,3,0.267953
nid001064,2,0.274699
nid001065,2,0.273874
nid001265,0,0.273832
nid002801,2,0.26943
nid003060,2,0.275394
nid003060,1,0.27029
nid001304,0,0.273662
nid003669,1,0.271564
nid003813,1,0.272498
nid002072,0,0.270802
nid003817,0,0.271668
nid002800,0,0.270797
nid001268,1,0.270614
nid003813,0,0.276239
nid003673,0,0.271491
nid002797,1,0.273277
nid001264,2,0.270177
nid002200,1,0.271985
nid001296,3,0.270292
nid001308,2,0.270643
nid003325,2,0.269554
nid003452,3,0.268577
nid003812,0,0.271125
nid003061,0,0.272584
nid002568,3,0.274535
nid001264,3,0.268471
nid001457,2,0.273902
nid001297,3,0.270801
nid003824,2,0.273228
nid003065,1,0.27109
nid003460,1,0.272608
nid003453,1,0.270945
nid001261,2,0.270048
nid003813,3,0.274533
nid003277,0,0.273318
nid003277,1,0.270703
nid003272,0,0.272949
nid001457,0,0.277754
nid001476,1,0.271879
nid001304,2,0.273725
nid002568,1,0.273088
nid001261,0,0.272689
nid003064,2,0.271234
nid002572,2,0.271658
nid001064,3,0.274767
nid003324,3,0.276827
nid002572,0,0.273853
nid003449,0,0.275719
nid001293,0,0.27344
nid003828,3,0.269839
nid003668,3,0.269847
nid003816,1,0.273874
nid003460,2,0.272908
nid003817,3,0.269935
nid001068,1,0.272693
nid003273,1,0.271495
nid002800,3,0.269666
nid003816,0,0.271799
nid003828,1,0.27213
nid003821,2,0.275777
nid001297,2,0.274331
nid003272,2,0.279169
nid003816,3,0.270976
nid003453,0,0.274175
nid001265,3,0.27371
nid003460,0,0.273536
nid001477,3,0.270303
nid003820,2,0.273701
nid001304,1,0.276628
nid003276,3,0.272533
nid003325,3,0.277268
nid001460,3,0.271329
nid003668,2,0.273577
nid001460,0,0.276635
nid001305,3,0.271779
nid003272,1,0.274844
nid002196,1,0.275172
nid003820,1,0.27481
nid001296,2,0.274828
nid002800,2,0.272991
nid003060,3,0.271925
nid003812,2,0.274085
nid003669,2,0.276048
nid001297,1,0.277362
nid001293,2,0.273281
nid003065,3,0.272704
nid003457,3,0.270343
nid003456,2,0.274111
nid003821,3,0.272601
nid002069,0,0.274638
nid001477,0,0.275855
nid003673,3,0.272955
nid003276,0,0.275782
nid001304,3,0.271778
nid003061,2,0.273444
nid001305,2,0.273927
nid001480,0,0.276383
nid003828,2,0.273878
nid003813,2,0.27712
nid001064,1,0.27536
nid001461,0,0.276295
nid002568,2,0.275991
nid003673,2,0.27468
nid001268,2,0.274499
nid001293,3,0.274005
nid001068,2,0.274574
nid001268,3,0.273857
nid001460,2,0.277728
nid003457,0,0.277415
nid001261,3,0.274336
nid003321,2,0.275832
nid002200,2,0.277197
nid001476,2,0.275999
nid001477,2,0.275817
nid003449,2,0.279011
nid003460,3,0.274127
nid003669,3,0.277313
nid002076,3,0.274048
nid003825,2,0.276521
nid001457,3,0.275996
nid002072,2,0.277064
nid001068,3,0.275928
nid003453,2,0.277525
nid003065,2,0.278164
nid001480,2,0.277918
nid003825,0,0.273301
nid003897,3,0.265067
nid002001,1,0.267621
nid002261,1,0.266555
nid003328,2,0.268964
nid002849,0,0.269083
nid003217,2,0.268664
nid003568,3,0.266928
nid003229,3,0.267948
nid003240,3,0.268121
nid003897,1,0.270645
nid003341,0,0.271062
nid002441,0,0.268772
nid002992,0,0.272108
nid001928,0,0.271174
nid002461,3,0.264965
nid001961,3,0.26746
nid003568,1,0.268382
nid002076,0,0.266764
nid003785,1,0.269924
nid002152,1,0.270432
nid002076,1,0.264194
nid003492,1,0.272123
nid002084,0,0.270368
nid002013,1,0.270446
nid001961,0,0.270126
nid003253,1,0.270537
nid003229,0,0.270231
nid003225,0,0.273134
nid003557,0,0.269614
nid002445,2,0.272189
nid003940,2,0.272016
nid002324,1,0.270659
nid002044,0,0.266321
nid003924,0,0.273689
nid002660,0,0.26756
nid003328,1,0.267623
nid002001,3,0.271664
nid003904,3,0.266796
nid003593,0,0.267488
nid002849,2,0.27168
nid003897,2,0.272672
nid003829,2,0.273501
nid003328,0,0.270802
nid003217,1,0.270625
nid003377,1,0.275004
nid003785,0,0.273319
nid003568,0,0.269251
nid003241,0,0.268441
nid003396,3,0.270887
nid003560,0,0.27342
nid002013,2,0.273825
nid003557,1,0.268293
nid003676,1,0.268733
nid003072,1,0.270917
nid002461,1,0.267818
nid003229,2,0.268032
nid002084,2,0.272814
nid003557,3,0.266677
nid003021,1,0.268693
nid002333,0,0.269766
nid003649,0,0.268261
nid002629,2,0.27346
nid003568,2,0.270435
nid002084,1,0.269315
nid003649,1,0.268547
nid003560,2,0.269805
nid002637,1,0.268707
nid001961,1,0.269747
nid003924,1,0.268757
nid003541,0,0.269727
nid003876,1,0.271744
nid003785,2,0.27411
nid003560,1,0.27033
nid002076,2,0.268226
nid003876,3,0.267914
nid003881,3,0.272228
nid002152,3,0.273944
nid002441,3,0.267432
nid002849,1,0.269053
nid003217,0,0.27111
nid002324,0,0.273763
nid003884,1,0.269309
nid003481,2,0.271581
nid002292,1,0.269527
nid002445,1,0.269544
nid002660,1,0.270231
nid002461,0,0.270739
nid003676,0,0.277432
nid003904,0,0.268834
nid003812,0,0.270209
nid003481,0,0.270955
nid003876,0,0.269772
nid003241,1,0.269799
nid003225,1,0.271599
nid003273,0,0.272208
nid002940,0,0.271344
nid003904,2,0.267193
nid002044,1,0.273018
nid002001,2,0.271852
nid002849,3,0.268588
nid002020,2,0.274667
nid003021,0,0.271819
nid002637,3,0.271476
nid003940,3,0.267855
nid003481,3,0.268815
nid002292,0,0.271538
nid003541,1,0.270859
nid003341,1,0.270046
nid002044,3,0.271726
nid003072,0,0.272649
nid003904,1,0.27314
nid002536,2,0.270071
nid003925,0,0.271467
nid002992,2,0.270429
nid003925,2,0.268949
nid003229,1,0.272292
nid003240,0,0.273125
nid002637,2,0.271312
nid003233,2,0.270474
nid003884,3,0.269105
nid003273,1,0.271478
nid003372,0,0.272217
nid003649,3,0.268529
nid002992,3,0.269783
nid002629,3,0.273843
nid003396,1,0.270837
nid003812,3,0.269343
nid003924,2,0.269795
nid002020,3,0.269171
nid003829,0,0.271972
nid002125,3,0.269655
nid001957,1,0.271817
nid003557,2,0.271415
nid002333,3,0.269966
nid003372,3,0.270404
nid002292,2,0.270988
nid002152,0,0.276527
nid002084,3,0.26999
nid002020,0,0.273033
nid001928,2,0.270989
nid002125,0,0.272816
nid001928,1,0.271822
nid003593,1,0.272475
nid002013,0,0.272554
nid002441,1,0.272702
nid003372,2,0.271854
nid002333,1,0.272361
nid003273,2,0.273159
nid003253,0,0.274265
nid003233,1,0.272705
nid003924,3,0.269457
nid003812,1,0.272211
nid003593,2,0.269707
nid002445,3,0.269807
nid002292,3,0.270574
nid003072,3,0.270909
nid002652,1,0.272222
nid002940,1,0.274133
nid003593,3,0.271224
nid003492,0,0.274085
nid003881,2,0.26945
nid003240,1,0.27302
nid002152,2,0.272334
nid003857,3,0.270644
nid002637,0,0.274144
nid003940,0,0.275341
nid003341,3,0.270873
nid003541,2,0.272557
nid003328,3,0.271541
nid003884,0,0.27347
nid003560,3,0.271942
nid003829,1,0.273259
nid003481,1,0.273851
nid002125,1,0.272962
nid002536,1,0.272828
nid002445,0,0.274044
nid002324,2,0.272453
nid003273,3,0.271142
nid003857,2,0.272554
nid002125,2,0.272625
nid002020,1,0.272684
nid003897,0,0.274267
nid002280,3,0.270975
nid002940,3,0.271329
nid002536,3,0.274629
nid003233,3,0.270277
nid003881,1,0.271961
nid002441,2,0.272662
nid003541,3,0.271782
nid003492,3,0.271231
nid001957,0,0.274337
nid003396,0,0.274873
nid002261,0,0.275571
nid002652,2,0.272271
nid003377,3,0.271937
nid003253,3,0.27201
nid003396,2,0.272995
nid003372,1,0.274413
nid002001,0,0.275289
nid003881,0,0.273328
nid003021,3,0.27679
nid003377,0,0.276111
nid003377,2,0.273114
nid003676,3,0.272323
nid003021,2,0.274061
nid003812,2,0.273076
nid003676,2,0.274132
nid002280,2,0.272628
nid002280,0,0.274859
nid003492,2,0.273858
nid001957,3,0.272084
nid003225,2,0.274132
nid001928,3,0.272211
nid003925,3,0.271405
nid002324,3,0.272825
nid003253,2,0.273642
nid003649,2,0.27359
nid002333,2,0.273889
nid002940,2,0.273372
nid003240,2,0.27421
nid003233,0,0.276237
nid001957,2,0.274662
nid002261,3,0.273844
nid002840,0,0.27213
nid002660,2,0.27388
nid002652,0,0.275245
nid002629,1,0.273471
nid002076,3,0.273542
nid003829,3,0.273542
nid002461,2,0.274658
nid003241,3,0.273601
nid003857,1,0.276406
nid003341,2,0.274122
nid003940,1,0.276093
nid003857,0,0.277204
nid002280,1,0.276352
nid002840,1,0.273246
nid002652,3,0.273535
nid002536,0,0.277704
nid003925,1,0.275953
nid003225,3,0.274785
nid002840,2,0.272273
nid002840,3,0.271921
nid002013,3,0.274809
nid003072,2,0.277004
nid002629,0,0.277577
nid003876,2,0.275639
nid002660,3,0.276169
nid003884,2,0.276406
nid001961,2,0.278883
nid002044,2,0.278587
nid003785,3,0.277849
nid002261,2,0.282762
nid002992,1,0.266829
nid003241,2,0.286871
nid003217,3,0.271181
nid001072,1,0.265112
nid001560,2,0.26744
nid002225,3,0.266802
nid001072,3,0.264771
nid001253,1,0.265618
nid002372,3,0.267609
nid001560,1,0.268254
nid002372,1,0.269813
nid001609,3,0.268415
nid001612,1,0.269991
nid002840,0,0.268602
nid004057,1,0.270067
nid001993,3,0.265897
nid001532,0,0.271289
nid001072,0,0.270619
nid002893,1,0.270821
nid002361,1,0.26991
nid002829,2,0.27034
nid001560,3,0.267678
nid001353,1,0.270086
nid002897,2,0.269277
nid003408,0,0.273092
nid001560,0,0.27171
nid002893,2,0.27022
nid001252,0,0.27293
nid001705,3,0.269352
nid002897,3,0.266493
nid002893,0,0.272692
nid003405,3,0.266369
nid002692,3,0.270148
nid002912,1,0.271386
nid001309,3,0.270734
nid001256,1,0.269951
nid002869,2,0.270717
nid001253,0,0.270679
nid002692,2,0.271097
nid001617,1,0.27054
nid001305,0,0.270038
nid001724,1,0.272733
nid003041,1,0.271503
nid002700,1,0.273064
nid003408,1,0.272939
nid001353,0,0.273376
nid001184,1,0.2701
nid001785,0,0.273092
nid002365,3,0.270217
nid002372,0,0.275379
nid001532,1,0.267187
nid002913,0,0.267856
nid001724,0,0.274644
nid002225,0,0.271804
nid001308,0,0.274483
nid002365,0,0.274997
nid001617,3,0.272379
nid001893,2,0.271581
nid001353,3,0.272891
nid001724,2,0.27246
nid001305,2,0.272405
nid001721,0,0.273869
nid002692,1,0.272192
nid001304,2,0.273351
nid002840,2,0.271876
nid001784,0,0.275121
nid002692,0,0.274646
nid001781,0,0.274515
nid002869,3,0.272078
nid001721,1,0.270959
nid001612,3,0.273406
nid001785,2,0.272824
nid001184,0,0.268963
nid002365,1,0.2757
nid002364,0,0.269154
nid001529,1,0.272327
nid001305,1,0.268158
nid001904,3,0.268432
nid002700,2,0.273376
nid001256,0,0.274383
nid002897,0,0.270291
nid001781,3,0.271847
nid001904,0,0.271854
nid001705,0,0.274638
nid001620,0,0.270198
nid002829,0,0.272357
nid001781,1,0.271383
nid001893,3,0.272904
nid001196,0,0.274561
nid001617,0,0.277759
nid001780,1,0.269127
nid003041,0,0.274894
nid002869,0,0.271135
nid003409,3,0.267246
nid002368,0,0.271084
nid002912,0,0.270783
nid004060,2,0.275361
nid001197,3,0.267888
nid001620,1,0.269758
nid001185,1,0.270673
nid002840,1,0.272725
nid001185,0,0.27266
nid003169,1,0.2695
nid001393,0,0.27063
nid001256,2,0.273975
nid001305,3,0.271404
nid002896,3,0.275253
nid002860,1,0.269764
nid003168,1,0.269956
nid001196,2,0.272553
nid001304,0,0.273755
nid002913,1,0.270849
nid001993,1,0.270542
nid001437,3,0.275419
nid002897,1,0.270453
nid001256,3,0.27351
nid001304,3,0.271889
nid001904,2,0.271904
nid002369,1,0.276126
nid002893,3,0.268391
nid001529,2,0.275055
nid001893,1,0.272367
nid003409,1,0.271102
nid001609,0,0.272733
nid001617,2,0.277673
nid002536,2,0.270166
nid002364,2,0.276196
nid001724,3,0.275284
nid001893,0,0.278162
nid001529,3,0.271005
nid001197,1,0.272844
nid001488,0,0.272048
nid001721,3,0.274709
nid001308,1,0.271541
nid003168,3,0.269338
nid001185,2,0.272323
nid001437,0,0.272682
nid003405,2,0.271171
nid002225,1,0.272501
nid001908,0,0.271386
nid002853,3,0.269421
nid003169,3,0.272917
nid001784,1,0.273613
nid002536,3,0.274584
nid001437,1,0.271927
nid002853,0,0.272886
nid001888,0,0.273027
nid001252,3,0.269929
nid001196,1,0.276908
nid002912,3,0.269201
nid003168,0,0.277994
nid002369,0,0.273521
nid001781,2,0.271743
nid001721,2,0.273534
nid002896,1,0.271705
nid001197,0,0.273784
nid001784,2,0.270744
nid001780,3,0.269575
nid001197,2,0.271812
nid002361,3,0.274039
nid001993,2,0.271093
nid003041,3,0.270536
nid001185,3,0.270972
nid001620,2,0.276051
nid003169,2,0.270873
nid002896,0,0.274598
nid001785,1,0.272306
nid004057,0,0.273358
nid003405,1,0.272954
nid002536,1,0.272206
nid003169,0,0.27381
nid002700,3,0.270762
nid001888,1,0.272283
nid001609,1,0.273785
nid001437,2,0.274804
nid001309,1,0.27292
nid001993,0,0.274288
nid001308,3,0.27123
nid002896,2,0.272814
nid004057,3,0.27397
nid001812,1,0.273807
nid001705,2,0.276756
nid002913,3,0.270947
nid001184,2,0.272426
nid003409,0,0.274295
nid001780,2,0.275652
nid003409,2,0.27177
nid002869,1,0.27396
nid001908,2,0.272332
nid001812,0,0.275783
nid002853,1,0.273425
nid004060,0,0.274969
nid002368,2,0.272692
nid004060,1,0.274258
nid001253,2,0.274173
nid001488,1,0.273451
nid004060,3,0.272183
nid002913,2,0.272335
nid002369,3,0.27018
nid001488,3,0.271177
nid001908,3,0.271714
nid003041,2,0.272882
nid002361,2,0.272416
nid001529,0,0.275004
nid002840,3,0.27168
nid002372,2,0.272808
nid002368,3,0.271744
nid001904,1,0.27386
nid002365,2,0.275468
nid002364,3,0.271485
nid001308,2,0.273637
nid001488,2,0.27282
nid001620,3,0.275567
nid002860,3,0.273301
nid004057,2,0.273404
nid001252,1,0.274383
nid001309,0,0.275848
nid001612,0,0.276574
nid003408,3,0.272767
nid001784,3,0.272865
nid002860,2,0.274508
nid002700,0,0.276552
nid001393,1,0.274944
nid001393,3,0.272541
nid001532,3,0.272714
nid001304,1,0.275995
nid001393,2,0.27385
nid001888,2,0.274515
nid002829,1,0.275116
nid001253,3,0.27363
nid002364,1,0.275961
nid001888,3,0.275793
nid002361,0,0.276355
nid002853,2,0.274126
nid002369,2,0.277325
nid003408,2,0.274976
nid001252,2,0.275362
nid002860,0,0.278337
nid001532,2,0.276077
nid002368,1,0.275291
nid001812,2,0.275834
nid001196,3,0.272982
nid002829,3,0.273913
nid001812,3,0.274166
nid001353,2,0.276145
nid002912,2,0.275303
nid001184,3,0.274614
nid001309,2,0.275285
nid002536,0,0.277577
nid002225,2,0.27695
nid001785,3,0.27556
nid001072,2,0.279966
nid001908,1,0.280713
nid001609,2,0.289237
nid003168,2,0.271462
nid001612,2,0.273777
nid003405,0,0.275169
nid001705,1,0.274115
nid001780,0,0.307435
nid002941,2,0.244651
nid002373,1,0.265178
nid003617,1,0.267152
nid002408,1,0.2681
nid003056,1,0.26682
nid002413,1,0.268192
nid002500,1,0.268359
nid002873,3,0.266749
nid003497,1,0.268833
nid003104,0,0.267097
nid003497,0,0.27037
nid003104,3,0.264915
nid003000,0,0.267945
nid002584,1,0.265336
nid003617,0,0.27024
nid002520,0,0.271363
nid003057,0,0.271645
nid003628,3,0.266889
nid002529,0,0.270671
nid002408,0,0.270706
nid003500,1,0.269863
nid002093,0,0.268806
nid003001,3,0.269512
nid002500,3,0.269868
nid003369,2,0.26821
nid002585,0,0.273467
nid002092,1,0.269979
nid001653,3,0.267412
nid002724,3,0.269147
nid003057,3,0.269901
nid003628,0,0.272092
nid002873,2,0.271332
nid002197,0,0.273796
nid002681,2,0.271522
nid002681,1,0.272406
nid003104,1,0.270374
nid002408,3,0.270342
nid002584,2,0.267772
nid003604,1,0.27248
nid002584,3,0.266364
nid002144,0,0.274624
nid002373,3,0.270322
nid002200,1,0.271349
nid002501,2,0.271355
nid002364,3,0.271185
nid002532,2,0.270259
nid003001,1,0.273333
nid002725,3,0.26782
nid003625,3,0.272078
nid002585,3,0.266892
nid002405,2,0.270787
nid003585,1,0.271377
nid001948,3,0.269919
nid003604,3,0.271249
nid001212,1,0.265924
nid001816,3,0.268955
nid001945,2,0.270874
nid003056,0,0.273676
nid002405,3,0.270544
nid001588,1,0.270408
nid001416,1,0.269593
nid003101,0,0.27327
nid001417,0,0.272761
nid003497,3,0.271618
nid002873,1,0.269007
nid001948,1,0.271902
nid003101,2,0.271878
nid003625,1,0.270162
nid003500,0,0.267124
nid001585,0,0.271481
nid002872,2,0.268768
nid002681,3,0.269223
nid002520,2,0.271851
nid002373,0,0.27459
nid002405,1,0.270741
nid001596,1,0.272713
nid003628,1,0.272129
nid003101,1,0.273182
nid002364,0,0.269123
nid003585,3,0.270786
nid001816,1,0.270562
nid002681,0,0.272895
nid002873,0,0.275936
nid002872,1,0.275135
nid002529,2,0.272994
nid003497,2,0.273655
nid002197,3,0.270225
nid003369,0,0.273662
nid002521,0,0.27603
nid003628,2,0.273368
nid002941,3,0.265951
nid001416,3,0.272684
nid001945,1,0.275231
nid001416,0,0.277428
nid001585,3,0.272579
nid003056,3,0.271815
nid003601,2,0.274011
nid002680,1,0.271505
nid001597,3,0.274003
nid002197,2,0.275184
nid001209,1,0.274454
nid002944,2,0.273741
nid002144,1,0.271904
nid002093,3,0.272922
nid002944,3,0.266766
nid003368,3,0.271792
nid001652,0,0.271408
nid002680,3,0.269907
nid003057,1,0.275951
nid003000,2,0.272997
nid003616,0,0.274579
nid003625,0,0.275661
nid001596,3,0.272777
nid001597,2,0.272505
nid001652,2,0.275958
nid002200,0,0.275007
nid001588,2,0.269426
nid002680,2,0.271454
nid003617,3,0.276993
nid003585,0,0.275695
nid002584,0,0.271607
nid002521,3,0.274877
nid002944,1,0.273875
nid003104,2,0.274397
nid002724,0,0.270468
nid003601,1,0.273289
nid001597,1,0.273752
nid001209,3,0.273658
nid003368,0,0.27657
nid002680,0,0.271474
nid001636,1,0.273271
nid002416,3,0.268836
nid002372,3,0.267271
nid002372,1,0.269768
nid003001,0,0.273728
nid001636,3,0.267948
nid003500,2,0.269806
nid003369,3,0.268313
nid003368,2,0.274442
nid002200,3,0.272989
nid001588,0,0.275055
nid002144,2,0.277025
nid002093,1,0.270857
nid001585,1,0.273849
nid002416,0,0.274119
nid003616,1,0.271072
nid002724,1,0.270072
nid002408,2,0.27706
nid001813,1,0.270336
