username,correlation,max
user_sohailt,0.04976453690713286,500.0
user_yuzhuang,-0.04862206160243237,643.0
user_pnathan6,0.048074981621272286,800.0
user_sfilig,-0.04783390956312997,288.0
user_matitov,-0.047721985998711615,270.0
user_manver,0.046979377047017025,128.0
user_kmehta,0.04697937704701699,5.0
user_bwilfong3,0.0469793770470169,1000.0
user_fagbemisa,0.04660416835424957,100.0
user_ssingh37,-0.04647513945080294,128.0
user_ayushkaushal,-0.04578048962941692,160.0
user_fionacyu,-0.045583366703200616,3584.0
user_fangjun,-0.04538937534014735,50.0
user_antonka,0.04505361857395565,180.0
user_liwei,0.04498942302914324,12.0
user_nmarshak,-0.043510073199602366,128.0
user_emgreen,-0.04330968115871918,4.0
user_guzhuowei0407,-0.04330968115871918,16.0
user_paboyle,-0.04330968115871918,4.0
user_kartickr,0.04318673952863949,96.0
user_bukjoh,0.04312257390382704,256.0
user_nizar17,0.043111564620332214,32.0
user_heehw,-0.042609977790591294,16.0
user_kakkapriyesh,0.0417148047408699,25.0
user_srikanth,-0.04152397835881759,6999.0
user_alz,0.04113028571665823,256.0
user_mikem,0.0409224403235769,128.0
user_widm288,-0.04055810892619358,12.0
user_samreen,-0.040554084408762577,256.0
user_wentaoma,-0.040253656595774144,384.0
user_grnydawn,0.04015302166759189,12.0
user_muhung,-0.03983404756806175,7.0
user_shubh,0.03785556514215588,1920.0
user_xiaox,-0.03759073293349565,1000.0
user_lian7,-0.03743171549930856,2.0
user_daludot,-0.036663319976730925,8.0
user_mvansch,0.035905095098484247,696.0
user_acharyas,-0.03521686818124442,32.0
user_vijaysm,0.034466718630191,128.0
user_zb7,0.034466718630191,4.0
all_users_alloc_nodes,-0.03422267243904659,9856.0
user_kaushikv,-0.03417308070578951,2.0
user_tajinder,-0.03375584117864388,12.0
user_1eh,-0.03339288028838539,1808.0
user_tps,0.032950711756540574,32.0
user_abdulg,0.03295071175654053,648.0
user_jorikstoop,0.03295071175654039,3.0
user_tdzanic,-0.03166573976797845,92.0
user_omaralvarenga1,-0.0316079770720926,12.0
user_souzar,0.03126580264965489,3.0
user_rolandriachi,-0.03045818253133004,36.0
user_vishalsu,0.030047807764416377,32.0
JobID,-0.03001952697710247,3301680.0
user_kringel,0.029482153687364936,256.0
user_kmonika,0.029429806815917964,11.0
user_m4f,0.029191194110866944,256.0
user_mbuehlmann,0.02837994042572184,96.0
user_ngoav,0.028342395116637473,600.0
user_tadie2,0.028082342611023717,12.0
user_dterzani,-0.02697098444027804,600.0
user_jg4,-0.025995436144316705,16.0
user_kangil,-0.0259954361443167,10.0
user_wonsiks,0.025625088251160007,460.0
user_mdelben,0.025550073898597703,1024.0
user_zhangduo,0.025550073898597692,480.0
user_messerlyra,0.02431677486505412,4.0
user_brhillman,-0.024170062608975387,2058.0
user_halx,0.02355455959399958,2.0
user_fbonaiti,0.02342158603801862,2000.0
user_jv2,0.023371535121915962,32.0
user_nikhilk,-0.023283069725600396,50.0
user_tjelly,0.022455867896701377,1474.0
user_kincaidkc,0.022152935862632776,20.0
user_rajan1,-0.021958433390468966,4320.0
user_phanim,-0.021819113747484343,16.0
user_kavanase,-0.020064352815050493,254.0
user_pyeung,0.0200534499120804,8.0
user_nfrontie,-0.020024402745747995,9000.0
user_cagonzal,-0.019964628662939073,20.0
user_micholas,-0.01942697118951572,4.0
user_hk57816631,-0.019426971189515627,3.0
user_akashi,0.01936127771887196,128.0
user_brenaud_stf007_mde,-0.01926076351355833,20.0
user_zhuze,0.018994778960529885,348.0
user_lukedaq,-0.0178530453361743,190.0
user_sokyay,0.016425580100344436,40.0
user_atown,-0.014788082986098613,4850.0
user_kiefera,-0.013726685297867965,512.0
user_mpw2,0.013716370579820301,360.0
user_pschoenh,0.013605118566282423,175.0
user_aaronalt,0.01230878308594281,8.0
user_vvnravi,-0.011374833277543274,65.0
user_ccchen57,0.011275344485618339,4.0
user_langx,0.011191461524417572,30.0
user_enzhi,0.011131413180829303,512.0
user_albertthie,-0.01083111294512336,8.0
user_ljh5914,0.01061732558409898,3.0
user_v8b,-0.010473948823649715,1000.0
user_sgs8463,-0.010375783675334422,40.0
user_lpottier,0.009907849013017441,6.0
user_thomasmalkus,-0.0094387722475896,60.0
user_junsik,0.0093707477507635,3024.0
user_yanfei,0.009330735888806578,2368.0
user_gounley1_med116_mde,-0.009147189289402469,200.0
user_matthewrajan13,0.008486983998620964,3.0
user_junqi,0.007923634348136392,768.0
user_ylan,0.007915857736708533,300.0
user_xswei,0.007719321878281453,12.0
user_houjun,-0.0076654013590532555,512.0
user_rwp5028,-0.007528089173588439,264.0
user_spencermoore,0.006719156650213294,225.0
user_thickling,0.006315389686279316,1024.0
user_wans,-0.005991759965821464,500.0
user_csousa,-0.005104606157655304,150.0
user_toby13,-0.0048243647907780275,112.0
user_mjseneca,0.004410431983919635,80.0
user_khann,0.004246649880693807,4.0
user_mlupopa,-0.003862303050715278,128.0
user_ahanlon,0.00366885539639697,384.0
user_jdtun,-0.003633918628359517,1200.0
user_maha,-0.003386340562049095,128.0
user_murali,-0.0029868764435135755,16.0
user_awelch,-0.0028754095209048845,92.0
user_khana,-0.0028754095209048837,2.0
user_dsambit,-0.0026137494009332617,275.0
user_piotrekg,-0.0020584108680394534,200.0
user_vwslz,-0.0020550105584775254,1628.0
user_syeom,-0.001217913885557527,621.0
user_bcobb1,0.0006053946796849863,512.0
user_subil,0.0004213736214501192,4.0
user_gwilkie,,0.0
user_lehner,,0.0
user_meng,,0.0
user_mgennari,,0.0
user_nichols,,0.0
user_spancer,,0.0
user_taylorm,,0.0
user_tpatinya,,0.0
