username,correlation,max
user_piotrekg,0.006816373771688159,100.0
user_akashi,-0.006751091381911789,8.0
user_abdulwahab,0.006737237186474309,800.0
user_arindam48,0.006442512082037173,10.0
user_almaeder,0.006362074666631333,512.0
user_rolchigo,0.006349097894594093,92.0
user_muhung,0.006205277602876737,4.0
user_jorikstoop,-0.00542339781875902,6.0
user_htv2008,0.004573462489035285,2214.0
user_grnydawn,-0.004477546854075608,512.0
user_sneopane,-0.004435808621595156,3035.0
user_blackst,-0.004239280359021168,256.0
user_jv2,0.0032017641215430766,32.0
user_thickling,-0.0031307519305919587,844.0
user_jfiller4_stf043_mde,0.0028867142545836552,132.0
user_terai,-0.0027995603083301865,480.0
user_ldulac,-0.002799560308330176,16.0
user_vvnravi,0.0026968936196873254,19.0
user_furchesak,0.0023648917553008835,299.0
user_m4f,-0.0017066815283902478,128.0
user_htchen,-0.0014658759699751219,162.0
user_swarnava,-0.0009090436298666692,64.0
user_sabrina.desoto,0.0008734489539652629,72.0
user_amalbavera,,0.0
user_gwilkie,,0.0
user_jhammer,,0.0
user_lehner,,0.0
user_meng,,0.0
user_mgennari,,0.0
user_misokilo,,0.0
user_nichols,,0.0
user_phillipg,,0.0
user_rhankins,,0.0
user_spancer,,0.0
user_taylorm,,0.0
user_wibking,,0.0
